# cpu_brand=Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz
# logical_cores=6
# omp_max_threads=6
# active_threads=6
# build_type=release
# godot_version=4.5-stable (official)
label,run,elapsed_us,map_width,map_height,working_set_bytes,peak_working_set_bytes,private_bytes
pipe_optimized,0,525436,512,512,732553216,1380020224,2417618944
pipe_optimized,0,528430,512,512,732553216,1380020224,2417618944
pipe_optimized,0,530441,512,512,732553216,1380020224,2417618944
pipe_optimized,0,533432,512,512,732553216,1380020224,2417618944
pipe_optimized,0,536429,512,512,732553216,1380020224,2417618944
pipe_optimized,0,538932,512,512,732553216,1380020224,2417618944
pipe_optimized,0,541445,512,512,732553216,1380020224,2417618944
pipe_optimized,0,544433,512,512,732553216,1380020224,2417618944
pipe_optimized,0,547422,512,512,732553216,1380020224,2417618944
pipe_optimized,0,549440,512,512,732553216,1380020224,2417618944
pipe_optimized,0,552437,512,512,732553216,1380020224,2417618944
pipe_optimized,0,555429,512,512,732553216,1380020224,2417618944
pipe_optimized,0,558427,512,512,732553216,1380020224,2417618944
pipe_optimized,0,561434,512,512,732553216,1380020224,2417618944
pipe_optimized,0,564422,512,512,732553216,1380020224,2417618944
pipe_optimized,0,567413,512,512,732553216,1380020224,2417618944
pipe_optimized,0,569439,512,512,732553216,1380020224,2417618944
pipe_optimized,0,572428,512,512,732553216,1380020224,2417618944
pipe_optimized,0,575419,512,512,732553216,1380020224,2417618944
pipe_optimized,0,578418,512,512,732553216,1380020224,2417618944
pipe_optimized,0,581429,512,512,732553216,1380020224,2417618944
pipe_optimized,0,584421,512,512,732553216,1380020224,2417618944
pipe_optimized,0,587408,512,512,732553216,1380020224,2417618944
pipe_optimized,0,589423,512,512,732553216,1380020224,2417618944
pipe_optimized,0,592436,512,512,732553216,1380020224,2417618944
pipe_optimized,0,595412,512,512,732553216,1380020224,2417618944
pipe_optimized,0,598408,512,512,732553216,1380020224,2417618944
pipe_optimized,0,600428,512,512,732553216,1380020224,2417618944
pipe_optimized,0,603418,512,512,732553216,1380020224,2417618944
pipe_optimized,0,606405,512,512,732553216,1380020224,2417618944
pipe_optimized,0,608909,512,512,732553216,1380020224,2417618944
pipe_optimized,0,611418,512,512,732553216,1380020224,2417618944
pipe_optimized,0,614408,512,512,732573696,1380020224,2417618944
pipe_optimized,0,617403,512,512,732573696,1380020224,2417618944
pipe_optimized,0,619418,512,512,732573696,1380020224,2417618944
pipe_optimized,0,622414,512,512,732573696,1380020224,2417618944
pipe_optimized,0,625403,512,512,732573696,1380020224,2417618944
pipe_optimized,0,628400,512,512,732573696,1380020224,2417618944
pipe_optimized,0,630413,512,512,732573696,1380020224,2417618944
pipe_optimized,0,633404,512,512,732573696,1380020224,2417618944
pipe_optimized,0,636396,512,512,732573696,1380020224,2417618944
pipe_optimized,0,638898,512,512,732573696,1380020224,2417618944
pipe_optimized,0,641413,512,512,732573696,1380020224,2417618944
pipe_optimized,0,644403,512,512,732573696,1380020224,2417618944
pipe_optimized,0,647418,512,512,732573696,1380020224,2417618944
pipe_optimized,0,650416,512,512,732573696,1380020224,2417618944
pipe_optimized,0,653408,512,512,732573696,1380020224,2417618944
pipe_optimized,0,656401,512,512,732573696,1380020224,2417618944
